Treatment,Num,Date,Mean Size,Max size,Std size,Mean Mean green,Mean std green,std Mean green,Depth,Mean egi,std egi,Mean vari,std vari,Mean ndi,std ndi,Mean perimeter,Max perimeter,Std perimeter,Mean angle,Max angle,Std angle
C,21,1,642.8333333333334,1532.5,631.6435351965184,32.402748616781984,8.064858176786673,1.6074555807346147,404.0,0.18530168449830325,0.10407632204504616,0.014711616202639404,0.10510935589069384,-0.007467462876200675,0.08099243408778499,109.74011537017763,166.02438661763952,40.96777084603495,3.0075603174430494,3.044928264248569,0.03186677794361853
C,22,1,2451.0,2825.5,374.5,39.686874765955174,6.086181722353843,0.07576365484405656,400.22222222222223,0.2580462149492829,0.093505171620597,0.11396779378397863,0.06861463635240045,-0.08173711233662406,0.05072026313842029,210.40916292848976,227.82337649086284,17.414213562373092,3.0612033910254075,3.0774785178022466,0.016275126776838844
C,23,1,2181.5,2181.5,0.0,39.51054078826765,5.5151344791851376,0.0,403.22222222222223,0.2644373913631158,0.09729034471019778,0.11482543053661345,0.07024634553561858,-0.08221976371470302,0.05551461310453834,196.5096679918781,196.5096679918781,0.0,3.064022464612268,3.064022464612268,0.0
C,24,1,2906.5,2906.5,0.0,29.6656346749226,5.479517381494344,0.0,408.11111111111114,0.15772335294253303,0.0687294543234843,-0.004653035828840168,0.06605876667671001,0.003831924074011769,0.05205633550392864,264.45079348883235,264.45079348883235,0.0,3.082317320503193,3.082317320503193,0.0
C,26,1,2270.5,2270.5,0.0,50.73888154997798,7.064281709546616,0.0,401.22222222222223,0.25153239841962416,0.129836178499321,0.21885619236502715,0.09448417615348403,-0.1395113400083925,0.0715452614622202,222.99494936611663,222.99494936611663,0.0,3.0805908544909624,3.0805908544909624,0.0
C,27,1,2775.0,3967.5,1192.5,55.38549918616143,8.405296882800828,0.835599992613048,411.33333333333326,0.24131796410856005,0.09489746924946313,0.24828929848934245,0.09071407020649687,-0.1511940804756764,0.058105952673407124,255.3086578651014,343.5218613006978,88.21320343559641,3.0768806097927497,3.088792777058872,0.011912167266122207
C,28,1,3658.5,3658.5,0.0,45.81688986061766,8.364694284260986,0.0,497.5555555555555,0.28949870758808993,0.11211816048182603,0.18411129692906236,0.07532262199260527,-0.12694184163785138,0.05421612385615513,265.5218613006978,265.5218613006978,0.0,3.079382898073164,3.079382898073164,0.0
C,29,1,2524.0,2933.5,409.5,52.5707798517745,11.635779524791207,5.968415785580651,407.0,0.2670352308069338,0.13574980199342007,0.22350810976917204,0.11189930937666176,-0.14353258200997834,0.07842374268553984,226.3380951166243,273.48023074035524,47.14213562373096,3.0673520795329985,3.082871295578769,0.015519216045770669
C,30,1,2900.5,3000.5,100.0,50.78308432474193,16.80131760343992,4.792723739236749,434.77777777777777,0.21120496377527267,0.1285369872552165,0.17230845541503492,0.14153245291157013,-0.10618992590909154,0.0934722377115048,260.03657992645924,299.27922061357856,39.24264068711929,3.079297315392425,3.090921804338345,0.011624488945920495
C,31,1,1872.5,2141.5,269.0,61.33911981251353,12.260589427727913,2.3023367701195205,520.8888888888888,0.20045776972765086,0.11442791625806854,0.2635559303064433,0.12224427887945387,-0.14762435032914578,0.07625390787977884,181.095454429505,191.3380951166243,10.242640687119293,3.0575778741213546,3.0620586623596715,0.0044807882383166575
C,32,1,1753.5,1753.5,0.0,54.68814139110604,11.868733138213205,0.0,527.1111111111112,0.2460641432025557,0.17014416010652395,0.24616538342944114,0.197958795689656,-0.1487294215024424,0.1008416176885949,174.36753236814712,174.36753236814712,0.0,3.0599928444056426,3.0599928444056426,0.0
C,33,1,1205.5,1851.5,500.6582333954637,50.058525382265174,12.013115066193185,5.5729151765531695,410.0,0.21361073880040427,0.1295923889619158,0.1706318099876927,0.10105986704970704,-0.10642031044507427,0.07252425135669016,145.70086570148047,181.095454429505,25.820956391007943,3.0339982385256725,3.067672826446504,0.02383276764778174
C,34,1,1642.166666666667,2404.5,564.0782057678015,51.9113842822192,11.476158661022716,4.355078459570094,940.2222222222223,0.2447703077026073,0.1094656050531434,0.22741675065607486,0.12070701847716775,-0.14134730038268528,0.07867005237619899,168.49579113843055,204.16652224137047,25.68657610504361,3.0533398215702205,3.0781261353354537,0.01919461048316171
C,35,1,1276.5,1823.5,614.3001437950887,46.60264540426103,8.79329585517083,6.756786480421287,407.5555555555555,0.2429522640853098,0.1288011993504011,0.16356754866847892,0.0941739819684874,-0.10591320156720817,0.06923814913404143,140.1445165153764,173.095454429505,39.711323633788865,3.0233741999496138,3.0505319969640023,0.03650171945191609
C,36,1,1510.0,1510.0,0.0,48.5827168543766,8.530616760846689,0.0,408.05555555555566,0.22689497127901692,0.12842691195821054,0.18380199169546255,0.08507716967336684,-0.11707452654236294,0.06180705152003166,159.88225099390854,159.88225099390854,0.0,3.0511548087232843,3.0511548087232843,0.0
C,37,1,2020.833333333333,3853.5,1363.417601307668,47.73675769870986,7.919589117839585,2.4558589984430563,402.88888888888886,0.25286784405842866,0.1444998763738169,0.1853346028293152,0.09393942280322354,-0.12209170813483645,0.07573709370582886,183.2098363463409,269.6223663640862,65.58729315077125,3.066010088372357,3.0781261353354537,0.011513372667022776
C,38,1,2388.0,2657.5,269.5,44.003149866608716,6.58023657622195,7.6178977973837325,651.0,0.2746946059000037,0.125273200806636,0.14953538531737753,0.07691957133346952,-0.10088221835867553,0.062050082795754816,204.92388155425118,216.7523086789974,11.828427124746186,3.0667928285043216,3.0725466612032037,0.005753832698882411
C,39,1,1880.5,2098.5,218.0,47.465497128461074,9.111678365925725,4.9866977001618915,403.4444444444445,0.22702376020669546,0.09627315689032108,0.16546111443970432,0.08752170054423558,-0.1065417141591084,0.05953377572459136,181.85281374238568,189.095454429505,7.242640687119291,3.060706623888521,3.0658916257924487,0.005185001903927677
C,40,1,1612.833333333333,2057.5,414.08238579082564,44.894014227085286,8.120688658703195,4.359484713973346,400.33333333333326,0.23186576407722415,0.09289716784915024,0.14947896642953915,0.08081548341440788,-0.09777087950146594,0.05575648710273149,166.73843182554984,183.095454429505,17.778039316414624,3.0577360595595313,3.064022464612268,0.006260938693638696
C,41,1,2108.1666666666665,2455.5,298.1379248304755,51.56510735326221,11.442490216501431,3.5840589394116877,659.8888888888888,0.2003804607614572,0.0970980686929435,0.18595231765160405,0.10923795474215953,-0.11286575189256752,0.06845548496861922,231.4328521991116,339.3208511739212,76.58102665708844,3.0684142152697143,3.0963898815956954,0.0205053666099944
C,42,1,2169.5,2169.5,0.0,51.38755760368664,9.182207400422717,0.0,776.4444444444445,0.22965220038834494,0.08607953531105042,0.2194028151425547,0.09680487030735456,-0.1355875355564021,0.059626838039818074,191.095454429505,191.095454429505,0.0,3.0589191627058514,3.0589191627058514,0.0
C,43,1,1255.5,1819.5,564.0,52.27773137267357,11.617086165909527,0.027181922124118074,422.0,0.18648369267912487,0.12428158917708525,0.17595086019310832,0.09874678431164566,-0.1048349593626058,0.06639908582300018,149.71067811865476,185.92388155425118,36.21320343559643,3.0145591953750164,3.0620586623596715,0.047499466984655785
C,44,1,1926.0,2033.5,107.5,45.33409782461216,11.113142735374877,1.635912008229532,859.1111111111112,0.21004994507728453,0.11785065909982173,0.1433284414001918,0.09494651126086506,-0.09215387199367114,0.06600224272558282,208.26702730475878,234.26702730475878,26.0,3.0671702876721207,3.0693721328176142,0.002201845145493264
C,45,1,1505.0,1918.5,413.5,42.631954744057396,8.595531076668642,2.0795837174810607,403.77777777777777,0.2517813003999257,0.16348122383505398,0.14130936675912414,0.09537110472596344,-0.09815188560428784,0.08000429388417032,164.4386001800126,182.16652224137047,17.727922061357862,3.057277230788135,3.064022464612268,0.0067452338241325025
C,46,1,1804.5,1805.5,1.0,42.23349889380802,6.803124354940929,6.96550332348687,713.1111111111112,0.2690635041292278,0.0957550840581427,0.12522558915682624,0.06817377944583512,-0.085650776140825,0.04707368203480866,179.7020561473032,192.40916292848976,12.707106781186551,3.060362408758832,3.070192820553661,0.009830411794829573
C,47,1,1954.0,2428.5,474.5,42.27137599724056,7.527275404349242,2.5867321108675547,401.66666666666674,0.21925795781918606,0.09303185982936446,0.12553354042785655,0.07776633210629735,-0.08306404006908069,0.05484779753131354,182.26702730475878,203.92388155425118,21.656854249492387,3.064798166502043,3.07177948351002,0.006981317007977107
C,48,1,2166.833333333333,4835.5,1912.635238500942,43.21111008128376,7.643291571931327,1.1418808845729054,400.5555555555555,0.2518289514219612,0.11073383756290044,0.14428492202525348,0.08506756784404486,-0.09882200735590248,0.06158537066145928,201.08157757605747,364.14927829866735,116.7522641704357,3.023023245472338,3.1028075591010302,0.06698120610978113
C,49,1,1867.5,1867.5,0.0,38.177730192719494,4.260834129816353,0.0,777.5555555555555,0.2990464656498821,0.10373146501857154,0.1061197959455103,0.05955680858278116,-0.0798277782915006,0.048456023398268835,182.85281374238568,182.85281374238568,0.0,3.0693721328176142,3.0693721328176142,0.0
C,50,1,1753.0,2639.5,886.5,43.19861395092797,8.171942419891646,7.6426739278599145,1166.0,0.2792315415713081,0.10329685855772787,0.13815282558126502,0.0891738972877713,-0.09171691686477276,0.06726315320810383,170.05382386916241,225.3380951166243,55.28427124746191,3.0348195699383758,3.067672826446504,0.03285325650812854
C,51,1,1552.5,1552.5,0.0,38.25370251126851,6.9270897623764585,0.0,529.8888888888888,0.3317108781973108,0.128454496387049,0.1091406913866701,0.05392881571773536,-0.08571212369126363,0.04678249617337909,159.19595949289337,159.19595949289337,0.0,3.0505319969640023,3.0505319969640023,0.0
D,1,1,3034.5,3034.5,0.0,30.209225700164748,6.767305394318003,0.0,521.1111111111112,0.14166171486756787,0.06776835556130137,-0.001253765489928582,0.07841566178592538,0.0014850947905741966,0.05858064904573024,234.79393923933998,234.79393923933998,0.0,3.079382898073164,3.079382898073164,0.0
D,2,1,1829.5,1829.5,0.0,23.99289617486339,4.532873710041738,0.0,698.8888888888888,0.07533314239625409,0.04680232238786188,-0.051706742016819116,0.05044103740756856,0.03404610562884465,0.037725497258253415,180.36753236814712,180.36753236814712,0.0,3.0491928696606814,3.0491928696606814,0.0
D,3,1,2680.0,3126.5,446.5,29.876664073757343,8.253861774643353,0.3614737955354066,403.88888888888886,0.13540375894863246,0.07520444798784609,-0.005942029146602496,0.07927233392825568,0.004235701971712079,0.05836787593989098,216.28784258493008,230.89444430272832,14.606601717798213,3.0729055023822744,3.0740315212545286,0.0011260188722546085
D,4,1,2258.5,2258.5,0.0,37.42054006197432,6.803394946509856,0.0,401.33333333333326,0.1880803153629696,0.07223978314623121,0.07089166700169547,0.059116161472923326,-0.0478029517276492,0.043691644378584936,224.89444430272832,224.89444430272832,0.0,3.0874272630106585,3.0874272630106585,0.0
D,5,1,1669.0,1891.5,222.5,32.666178548312395,8.13600419387992,0.11543859059569073,543.4444444444445,0.1375813180697055,0.07237210137671024,0.022062225191624558,0.08169764709248095,-0.013669508628466382,0.06218791680240863,170.48885271170678,172.95331880577405,2.4644660940672622,3.0589048469498543,3.0599928444056426,0.0010879974557884695
D,6,1,1204.5,1204.5,0.0,37.255601659751036,17.270445209954453,0.0,951.1111111111113,0.10002237414516872,0.07577138548434749,0.023578782701823,0.10381979549865464,-0.01224570079711979,0.07046326435435575,152.36753236814712,152.36753236814712,0.0,3.0350979873664103,3.0350979873664103,0.0
D,7,1,2084.5,2387.5,303.0,42.04374566434868,8.383864241629961,2.2003620797590635,416.0,0.16909840747476018,0.06833163931108854,0.09901584447200966,0.0718303961749788,-0.06252990955464767,0.04822656920918965,188.38834764831844,200.5096679918781,12.121320343559633,3.063811676055264,3.07329716112045,0.00948548506518665
D,8,1,2074.5,2566.5,492.0,45.280044768615504,9.97132263957482,0.02420143317646861,407.0,0.1906382644020611,0.08021473077438854,0.13879180700958044,0.09191753162781008,-0.08699740475715359,0.06003673397642342,196.16652224137044,224.89444430272832,28.727922061357862,3.0697351868368283,3.083948751689063,0.014213564852234796
D,9,1,1034.0,1400.5,366.5,39.866935828557025,12.96820021391433,1.341486726760614,406.77777777777777,0.1045599173394503,0.062125147213446974,0.0551381297460164,0.10523799088121588,-0.031166333058736444,0.06903250869039501,137.22539674441617,165.53910524340094,28.313708498984763,2.989273009779379,3.0273529207319827,0.038079910952603546
D,10,1,1608.5,1887.5,279.0,35.34315303619218,5.987877887231343,0.5470725277175994,634.1111111111112,0.21010312378108706,0.0783542272658608,0.05293047804329327,0.07373584787287432,-0.03666056866507543,0.057769996416386624,163.05382386916241,170.46803743153546,7.414213562373093,3.0562953296618365,3.0620586623596715,0.0057633326978348
D,11,1,2290.5,3019.5,729.0,36.331798042923396,4.731559864277854,1.3804536127057359,464.0,0.2530361039783489,0.09036106960431743,0.07368998822783622,0.06144229765936642,-0.05412645197739911,0.04983515272516605,201.92388155425118,232.30865786510142,30.38477631085024,3.0694559801714516,3.079992797637052,0.010536817465600423
D,12,1,1760.166666666667,2355.5,650.88674556758,26.280108363374982,5.329213881280394,2.577581010777912,526.1111111111112,0.10004483865009788,0.06883533311630008,-0.043927160064364,0.08317661824017075,0.032935223083610715,0.07123736498367253,192.16652224137047,253.27922061357856,55.27522634384181,3.051703339980586,3.0817527935214164,0.028528122029707007
D,13,1,2280.5,2280.5,0.0,35.84436650591846,5.710836745972516,0.0,452.5555555555555,0.16459407257935982,0.06115730918323437,0.05402370272712114,0.0564260909506578,-0.035810663382184374,0.040423592014674166,199.095454429505,199.095454429505,0.0,3.0658916257924487,3.0658916257924487,0.0
D,14,1,1607.5,1874.5,267.0,33.064978970917224,7.052024186179419,1.3446210290827736,489.33333333333326,0.2383778954694569,0.09798209199467264,0.027475936309283626,0.06834828280435461,-0.020056309747906103,0.05248758814828657,169.97413408594537,183.92388155425118,13.949747468305832,3.062007654508955,3.064022464612268,0.002014810103312392
D,15,1,1352.5833333333335,1820.5,367.26451717038543,33.94769708825912,10.875375334896692,0.7568240751047982,446.6111111111111,0.1393592874853869,0.08947889639845297,0.025335576807231204,0.11458455939294594,-0.014306691068838038,0.07315736473172635,161.39816006549273,177.2878425849301,13.798424194014203,3.0544312151842616,3.067722772275655,0.011514918566841689
D,16,1,1163.5,1163.5,0.0,35.070446735395194,5.226997009619558,0.0,1190.0,0.192519419948616,0.07788562503968237,0.04898807871126494,0.06788681060165501,-0.03201267079555215,0.05492737553595889,139.39696961967,139.39696961967,0.0,3.0313613324112034,3.0313613324112034,0.0
D,17,1,3698.5,3698.5,0.0,32.16734252500676,5.441159981627686,0.0,405.33333333333326,0.19953043694508926,0.08530923892354852,0.02362761065248539,0.06899483680269107,-0.016459404298112438,0.056359145202980576,299.7645019878172,299.7645019878172,0.0,3.0913271711323564,3.0913271711323564,0.0
D,18,1,526.5,526.5,0.0,39.453510436432644,9.54014895774899,0.0,1233.2222222222224,0.1506288856958258,0.08363769905251524,0.07293459736908768,0.08208661742966229,-0.04406774183770345,0.05397149506266713,94.42640687119284,94.42640687119284,0.0,2.9670597283903604,2.9670597283903604,0.0
D,19,1,1493.0,1621.5,128.5,30.380887567015805,6.023141084395949,1.0066582205299834,523.7777777777778,0.20314291691071612,0.0812070194973868,-0.002977648974109893,0.07367580385042408,0.004228655556702888,0.062013392682684125,160.73149339882602,167.4386001800126,6.707106781186539,3.0596928451071723,3.070192820553661,0.01049997544648984
D,20,1,1605.5,2132.5,720.6834718977997,52.15552105238993,8.293530673014144,22.720614986420355,400.5555555555555,0.26651476829870085,0.11754501004585376,0.7266118093516671,0.5302644555181141,-0.1978907267285212,0.1254318165429305,173.1959594928933,201.58073580374355,38.060955884782594,3.0629771715176517,3.0725466612032037,0.007466776546892447
D,21,1,2028.166666666667,2741.5,570.327001718215,37.40111907855109,7.808329477440103,3.2681078539586443,409.4444444444445,0.21885142674200708,0.10364473171533102,0.07185913869330318,0.08570564826597248,-0.04863065805739911,0.06587914567076393,191.46635388690763,226.79393923933998,27.478621705436478,3.0676560645809388,3.0774785178022466,0.00802685122512079
D,22,1,2422.0,2764.5,342.5,37.48506920294895,8.183538102217994,2.8630077201279747,410.33333333333326,0.2701934966410425,0.10299282385925043,0.08538510414647127,0.07041288528496148,-0.06268475163763386,0.05118638975297807,202.9030662740799,216.02438661763955,13.121320343559644,3.0592825012391476,3.0693721328176142,0.010089631578466207
D,23,1,1954.0,2991.5,1037.5,37.7648332667557,6.171203310921634,2.321317223974948,402.33333333333326,0.25698635085586835,0.10855904983572268,0.08837146806412383,0.07946243121041716,-0.06186129808552592,0.06215242226944099,206.63098833543773,290.3502884254441,83.71930009000631,3.0588725992077475,3.094703210998901,0.035830611791153766
D,24,1,2009.0,2414.5,405.5,41.121576493548744,8.429931002389011,1.7911417109400392,542.0,0.17880293225400892,0.08771075319660895,0.09682944241252267,0.07896101704819919,-0.061942419964338025,0.058193082431064636,186.92388155425118,202.16652224137047,15.242640687119293,3.064968442526628,3.064968442526628,0.0
D,25,1,1060.0,1461.5,401.5,39.645140213688606,8.387984739275398,0.9410430968449042,401.5555555555555,0.14530404128808294,0.06169219646259485,0.07335814648907131,0.07758980874845803,-0.044440592251013836,0.05231067486875726,128.5685424949238,152.46803743153546,23.899494936611664,3.009084855342558,3.0463928762082846,0.0373080208657266
D,26,1,1747.0,1921.5,174.5,50.66013860323764,11.205995977498212,7.9088378748297385,764.6666666666665,0.22510192808238036,0.10376984483829124,0.18415396692998046,0.09551527421881843,-0.1131848945278993,0.05623750632071006,180.953318805774,187.29646455628162,6.343145750507616,3.0594560035557468,3.0599928444056426,0.0005368408498955811
D,27,1,2678.5,2678.5,0.0,58.07166853303472,11.216925827733792,0.0,697.4444444444445,0.1964785163400629,0.08326005073756271,0.2366434883511876,0.11443561403183256,-0.13558705507532684,0.06338163162630996,234.06601717798213,234.06601717798213,0.0,3.0768175473302097,3.0768175473302097,0.0
D,28,1,2176.5,2176.5,0.0,42.09278824069821,4.972189851820253,0.0,451.77777777777777,0.3414937153214552,0.1375995100019324,0.16817136445355593,0.07686852837012255,-0.12625375539622896,0.06419890648861096,210.79393923933998,210.79393923933998,0.0,3.0693721328176142,3.0693721328176142,0.0
D,29,1,892.0,972.5,80.5,51.48877892759685,7.999716493252954,10.320059715774176,1180.6666666666667,0.2785027592027037,0.0976699746191367,0.2049621654505505,0.0831334417233522,-0.13053312303131373,0.053514544506192134,119.86143571373724,126.2253967444162,6.363961030678929,2.9947573447807048,3.0050016686511065,0.010244323870401528
D,30,1,2269.5,3002.5,733.0,46.713647012280724,8.288478332342613,1.6220719207056218,400.11111111111114,0.2550100287603939,0.12454277799756,0.18478714217628966,0.09744492797785856,-0.12188432430791102,0.07112737273218807,205.7523086789974,236.89444430272832,31.14213562373095,3.065732911954528,3.0725466612032037,0.006813749248676393
D,31,1,1894.25,3222.5,807.8231164679555,52.39052845323468,10.178529483533833,2.571868676387873,542.7777777777778,0.2580714921030709,0.11691366112577055,0.22481971532799344,0.09433876296970198,-0.14222562150424706,0.06515018905147127,193.1352993211135,281.58073580374355,51.42715605425576,3.05698908868645,3.0658916257924487,0.006764329308936878
D,32,1,2608.5,2608.5,0.0,54.17286316596397,9.463958760099256,0.0,401.33333333333326,0.22360124483151414,0.07916666482473728,0.2336011750172872,0.10527330477408307,-0.13932321717802373,0.058287576439259005,208.5096679918781,208.5096679918781,0.0,3.0658916257924487,3.0658916257924487,0.0
D,33,1,2054.5,2671.5,617.0,56.8679542861426,15.194868529257931,10.375439316082717,421.0,0.20037772956720945,0.1109093598780791,0.23124554184898025,0.17825248530735205,-0.12871877122662853,0.0839416344409165,188.0452018978108,211.72287142747453,23.677669529663692,3.056669936236041,3.074750256704904,0.01808032046886332
D,34,1,2211.0,2261.5,50.5,50.458027135650845,8.221720374029031,6.681722980036341,401.5555555555555,0.2816805994879873,0.09663695478254623,0.2260361343479176,0.09202030365458534,-0.14501531056961592,0.06025201212525485,189.3380951166243,189.3380951166243,0.0,3.0625307302088527,3.064022464612268,0.0014917344034139912
D,35,1,2423.0,2983.5,560.5,51.32007736016313,10.731057738425834,3.31169934407734,402.33333333333326,0.2155991757606647,0.09124064692564936,0.19383463643811644,0.0933371720326532,-0.12014846118407313,0.061129854400164135,206.82337649086284,230.5512985522207,23.72792206135784,3.0697780198060407,3.082871295578769,0.01309327577272823
D,36,1,2216.5,2216.5,0.0,41.74740640505186,5.478318588241799,0.0,514.0,0.22455447507349016,0.12229410712595475,0.12598618167869066,0.06946904596657523,-0.08545500555111891,0.05832526741110255,192.5096679918781,192.5096679918781,0.0,3.0620586623596715,3.0620586623596715,0.0
D,37,1,2352.0,2828.5,476.5,53.7869703143124,9.053373516798429,0.5417677556770037,401.88888888888886,0.22545786961612455,0.08537746957862609,0.2215343567867936,0.08798457191643119,-0.13499878548903946,0.0551900266886706,211.45941546018392,226.65180361560903,15.192388155425107,3.070515896721246,3.079992797637052,0.009476900915806441
D,38,1,1510.5,1944.5,434.0,41.909864591016174,4.389743257965519,4.414042863996677,400.66666666666674,0.3268682428790216,0.14172710835473992,0.15214652385951158,0.068895028545205,-0.11176399495086496,0.05954663258709492,156.95331880577405,180.02438661763955,23.071067811865483,3.034821935524241,3.0402509550868966,0.00542901956265518
D,39,1,1546.833333333333,2197.5,634.9915135040958,47.97243985351032,10.701144840164458,1.6232251635449495,406.77777777777777,0.1955334360287825,0.07534421786393201,0.15555865728893056,0.08885083788672339,-0.0960265328797352,0.05650499609084327,172.77193351334594,236.2081528017131,50.43650920502647,3.034077176556184,3.07545386088264,0.04213974394929002
D,40,1,2309.0,3007.5,698.5,43.452853635907395,8.225238299075212,1.3398217210137735,419.22222222222223,0.23904663308160976,0.12619875311187656,0.1493723953690279,0.08909778098720121,-0.10054359112359168,0.06498807002676568,207.18733752154182,250.4507934888324,43.263455967290604,3.067405439684383,3.0781261353354537,0.010720695651070809
D,41,1,1817.5,1817.5,0.0,43.72882288228823,8.133691413997353,0.0,401.0,0.24406273392934602,0.10169732186075656,0.15987849572733512,0.08556804653597568,-0.10812529256063418,0.0586100727251128,174.36753236814712,174.36753236814712,0.0,3.0543261909900767,3.0543261909900767,0.0
D,42,1,2406.5,2406.5,0.0,46.010801828001654,8.278134516477772,0.0,485.66666666666674,0.2775578943655693,0.09319463127905536,0.20066383933037385,0.10535829912979368,-0.13451967826122996,0.07082186096271327,203.3380951166243,203.3380951166243,0.0,3.0658916257924487,3.0658916257924487,0.0
D,43,1,1523.0,1871.5,348.5,41.85720767412256,6.641889256446574,5.269600836515731,521.3333333333334,0.2256394601338515,0.1141642149603638,0.11901377128127193,0.06689450421801588,-0.08017653324004988,0.050687313608752636,160.6812408671319,170.5096679918781,9.828427124746183,3.0471033223081463,3.0478137684080084,0.0007104460998619277
D,44,1,2613.5,2613.5,0.0,45.78270849273144,4.909298923821988,0.0,402.66666666666674,0.3128497465663405,0.10710444704564742,0.20471875213248544,0.0802433199739238,-0.14343087080114206,0.05983106984476251,234.65180361560903,234.65180361560903,0.0,3.079992797637052,3.079992797637052,0.0
D,45,1,1378.0,2014.5,636.5,48.062434035836354,9.618210850388273,3.4038732417916826,677.7777777777778,0.2604819114199105,0.15654387137668296,0.1870413859205564,0.09797900516928326,-0.1246387777473866,0.07932399689360628,158.12489168102786,194.7523086789974,36.627416997969526,3.0418595534758315,3.0543261909900767,0.01246663751424526
D,46,1,1332.0,2029.5,697.5,38.059214149955395,7.046728105235124,0.13606144059578895,627.8888888888888,0.2349994339006512,0.09926728999248352,0.0911015754337029,0.0907666487163124,-0.062380524744161274,0.0706678032678978,147.88225099390854,185.4386001800126,37.55634918610404,3.0212625001914266,3.0505319969640023,0.02926949677257573
D,47,1,1723.833333333333,2064.5,390.2275689332514,45.146470364473686,8.883369869564389,5.051485440342816,525.7777777777778,0.2252733169292085,0.0972834433491058,0.13627990665332776,0.07584276191283347,-0.08924166234032889,0.05454128666414065,171.5529820968485,187.3380951166243,17.77960037092438,3.0602027204580713,3.070192820553661,0.010084713572643721
D,48,1,2609.5,3116.5,507.0,41.98992021572372,7.019532020048418,3.0457431223647227,401.4444444444445,0.2735021028690043,0.11068773293228427,0.14023310476089007,0.08101516327841851,-0.09908507047393668,0.059537516525939076,220.60155108391487,249.96551211459382,29.363961030678922,3.0777628523565848,3.079382898073164,0.0016200457165789215
D,49,1,1617.5,1914.5,297.0,38.704741443206046,6.086967876710472,0.5041358413892496,510.66666666666674,0.25961347399175605,0.11190103821928014,0.10467410223006517,0.08021041952859609,-0.07522546137277629,0.061338559997998574,178.61017305526642,197.58073580374355,18.970562748477136,3.045660570228427,3.0463928762082846,0.0007323059798578503
D,50,1,1100.5,1215.5,115.0,35.996629623945765,8.835431904742205,0.4546888344720834,423.5555555555555,0.2498530212603368,0.13204943592145546,0.07098600510007425,0.08871152617676019,-0.05269113714532783,0.07043390398635563,136.51828996322962,144.8111831820431,8.292893218813461,3.0176140929308857,3.0332618724315243,0.01564777950063867
D,51,1,1419.0,1632.5,213.5,43.06715605479441,10.062638169058312,1.6127776102138824,844.3333333333335,0.24705383536525025,0.11636304327000113,0.1460035306136806,0.11302555011636756,-0.09845104118290353,0.07921758219206408,151.00357133746817,158.95331880577405,7.94974746830583,3.014839103840884,3.0491928696606814,0.034353765819797884
A,1,2,1636.7222222222224,1839.5,186.03311798616483,36.58910324360101,7.052892130959151,1.287782607714288,440.7037037037037,0.17164232618356934,0.07791347895273147,0.05434071518371259,0.06856704064794138,-0.034524514577794735,0.05092582548040125,170.64175874942887,178.73843182554984,10.015114792387871,3.0449411777398985,3.049574874233018,0.0033672406162956535
A,2,2,1975.6666666666667,1981.5,5.833333333333333,32.32158767274669,6.333326040664886,0.6275597673318305,491.4444444444445,0.19397143490909352,0.08023240584696086,0.014732610520496688,0.07345526104595428,-0.008141386437272373,0.060272018936728844,185.6812408671319,195.566858950296,9.885618083164124,3.0475924311699245,3.048276874013844,0.0006844428439192937
A,3,2,2925.1666666666665,2925.1666666666665,0.0,34.53613796509854,5.802723374954045,0.0,500.1111111111111,0.25187278602800434,0.08409317317955249,0.05629810786466935,0.05922583726602134,-0.042238651920600036,0.04599281595159695,226.38953809414116,226.38953809414116,0.0,3.08564634131771,3.08564634131771,0.0
A,4,2,1689.0,1689.0,0.0,30.81089044955402,6.371468501814536,0.0,460.8333333333333,0.1783052767855481,0.08057313486450579,7.803716435384837e-05,0.07314081149843356,0.002646790878164063,0.06055081290094413,174.31727983645294,174.31727983645294,0.0,3.0559577673483105,3.0559577673483105,0.0
A,5,2,2425.0,2649.1666666666665,224.16666666666666,33.84239283900098,7.6338483486750315,1.547289791905455,439.2962962962963,0.18637888914222853,0.08406771117533297,0.033091993102203975,0.06959589656834043,-0.02179770101970323,0.051720652469636384,206.03826347108705,218.83318890803716,12.79492543695008,3.0667691840999773,3.0735448933781346,0.006775709278157367
A,6,2,3508.8333333333335,3508.8333333333335,0.0,35.29097129664553,4.940984475849618,0.0,450.3333333333333,0.226419955597395,0.07532096294530453,0.059540531066206,0.059830166555427895,-0.04302252815080154,0.04721040492802395,256.5848002400168,256.5848002400168,0.0,3.0797262454595344,3.0797262454595344,0.0
A,7,2,1561.5,1699.0,137.5,37.626880782643525,14.56001956334299,1.0819112787945535,745.7777777777778,0.11474201332474754,0.0831692716886671,0.03409190683823447,0.09847255104878876,-0.018273965405321026,0.06993149501370188,167.50966799187808,181.99494936611666,14.485281374238568,3.0547776392097568,3.0596928451071714,0.004915205897414786
A,8,2,1335.6666666666667,1467.8333333333333,132.16666666666666,36.167287597447135,7.421251543331418,3.0802285346157103,774.2962962962962,0.16936810189057117,0.07654736621339296,0.047234388287549854,0.08079519402912262,-0.02904879525972755,0.060845829724731265,153.1849566298963,160.3871572024957,7.202200572599406,3.0405657042154517,3.0457335779022174,0.005167873686766041
