0,1,2,3
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,1.0,0.0,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.03779296536652741,0.9622070346334726,0.0
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.0,1.0
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.03779296536652741,0.9622070346334726
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.9331124090694535,0.06688759093054648
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.12995450005158435,0.0,0.0
0.8700454999484156,0.08415267811667632,0.04580182193490805,0.0
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.019398973184757112,0.980601026815243
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.0612566684274672,0.03044655890986897,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.9082967726626637,0.09170322733733619,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9066355642877627,0.03044655890986897,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.06291787680236817,0.9370821231976318,0.0,0.0
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
0.0,0.9082967726626637,0.0612566684274672,0.03044655890986897
