0,1,2,3
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.24641995,0.24583898,0.26446453
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.2632724,0.24642411,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.251091,0.26116794,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.24641995,0.24583898,0.26446453
0.24824136,0.25144893,0.2508561,0.24945362
0.24327658,0.25617793,0.25608084,0.24446467
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.24641995,0.24583898,0.26446453
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.26327655,0.24641995,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.26641992,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.26327655,0.24641995,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.24641995,0.26583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.26327655,0.24641995,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24972533,0.24994648,0.24934927,0.25097892
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.26327655,0.24641995,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.26327166,0.24642481,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.2522615,0.24641995,0.24583898,0.2554796
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.26327655,0.24641995,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.26327655,0.24641995,0.24583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.24641995,0.26583898,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.24641995,0.265839,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.25187364,0.24641995,0.24583898,0.25586745
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.24680302,0.26545593,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.24641995,0.265839,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24824136,0.25144893,0.2508561,0.24945362
0.24327654,0.25562915,0.25662977,0.24446455
0.24824136,0.25144893,0.2508561,0.24945362
