node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
0.038720563767677,0.0127604490114929,0.0366567546481888,0.0127587108812988,0.00412582192362536,0.0270204599643861,0.00707751491831152,0.0107631300956347,0.0428474687097252,0.00361587800577724,0
