,Fit_Run_Times,Predict_Run_Times,Total_Run_Times
sam_knn,4.434444427490234,1.2693853378295898,5.703829765319824
vfdr,0.7214441299438477,2.065748929977417,2.7871930599212646
rslvq,5.220582485198975,0.24912619590759277,5.469708681106567
obc,430.5709128379822,201.5266513824463,632.0975642204285
arfc,32.15654802322388,8.592077732086182,40.74862575531006
