,Fit_Run_Times,Predict_Run_Times,Total_Run_Times
adwin,18.453528881072998,34.64500164985657,53.098530530929565
awe,12.429738521575928,3.3061697483062744,15.735908269882202
dwm,1.637650728225708,0.40132617950439453,2.0389769077301025
lnse,8.227120876312256,16.792211055755615,25.01933193206787
srp,28.670052766799927,16.33726143836975,45.00731420516968
